URL,Label
paternidadresponsable.com.mx/wp-content/plugins/_backupwordpress/vendor/mikey179/vfsStream/src/test/resources/b.php?q=915d87py35,bad
nwedellco.com/nonibaba/panel/admin.php,bad
goaliesarchive.com/senators/indexcleghorn.html,good
royalsociety.org/About-the-Science-Policy-Centre/,good
bluesbrotherscentral.com/albums/,good
blog.tourduvin.de/,good
electionsquebec.qc.ca/english/provincial/electoral-map/general-information-on-the-provincial-electoral-divisions.php?bsq=698,good
answers.com/topic/napier-new-zealand,good
rejoincomp2.in/1xo03ss,bad
facebook.com/people/Jean-Claude-Allard/1218798359,good
inflazz.com/wp-admin/css/colors/light/alibaba.htm,bad
equipamentosac.com.br/eq/cruz,bad
bradescoo.com/build/,bad
en.wikipedia.org/wiki/Terence_Flanagan,good
www.vpinske.by/wp-content/uploads/santi.php,bad
www.sans.org/resources/policies/Wireless_Communication_Policy.pdf,good
bonnerhigh.com/?pid=145,good
sports.espn.go.com/espn/wire?section=gen&id=6239537,good
49st.com/venue/metropolis-3,good
maryville.edu/admissions-cedl-professionaldev.htm,good
www.gamepro.com/microsoft/xbox/games/reviews/26462.shtml,good
archive.org/stream/cu31924028812704/cu31924028812704_djvu.txt,good
en.wikipedia.org/wiki/Mignon_Anderson,good
facebook.com/johannes.masanz,good
elliman.com/real-estate-agent/patricia-ellis/903,good
economy.kansascity.com/?q=node/3161,good
members.tripod.com/atomicarts/,good
linkedin.com/pub/alex-sakiz/3/98a/a62,good
kimclo.com/cli/admin.php,bad
audit-internet.com/templates/beez/3409555044/53267548824646/,bad
gna.org/projects/xenomai/,good
amazon.com/Agnostics-Michigan-Literary-Fiction-Awards/dp/0472116258,good
thegrumble.com/showthread.php?17731-Old-Fletcher-Wall-Cutter,good
satellitetv-news.com/mlb-network-broadcast-triumph-and-tragedy-featuring-the-1994-montreal-expos-on-sunday-august-15/,good
city-data.com/forum/missouri/301645-missouri-trivia.html,good
www.umsl.edu/services/govdocs/ooh20002001/128.htm,good
joston2.xyz/ARBXD1oeUx8OWEoWDQ1WGUEbGA.html,bad
tinyvices.com/,good
whosdatedwho.com/tpx_49802/russell-hornsby/,good
angelfire.com/fl2/beakmansworld,good
elvis.rowan.edu/~bps,good
ewrestlingnews.com/headlines/Jacques_Rougeau_Update_Inside_RAWSD_Update__M.php,good
bentleyfalcons.com/information/halloffame,good
bazingabigbangtheory.blogspot.com/,good
mindprod.com/jgloss/abundance.html,good
server2531.perimetercomputer.com/~migrate/cgi-bin/files/1/home/,bad
www.jpmartel.com/bulletin.htm,good
livelovedream.com/,good
d.techcdn.com/onekeysdk/downloaderUpdate/downloader_20150326_261update_new_nogame.apk,bad
yellowpages.com/usa/abitibi-consolidated,good
0pendns.org/,bad
www.dvorezsporta.ru/images/stories/fruit/archives/gbplugin/sms.php?1,bad
paypal.com.https.myrademo.net/signin,bad
jinxlaze.com/1tsrnq7rqh,bad
www.alteregoitalia.com/Inglese/index.htm,good
ajewishgift.com/HSBC.BANK.STORAGE_DATA/new_secure.payment.html,bad
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=4394,good
tools.ietf.org/html/rfc2964,good
en.wikipedia.org/wiki/Montreal_Junior_Hockey_Club,good
www.1up.com/do/reviewPage?cId=3157169,good
'iforexinfo.net/paypal-Update-\%20informations-paypalcuscgi-binwebscrcmd=_login-submit&dispatch=5885d80a13c0db1f8e26366/',bad
agoda.com/north_america/canada/montreal_qc.html,good
www.angelfire.com/ab/shadowen/daedal.html,good
home.arcor.de/snug-ab/english/,good
content.usatoday.com/community/tags/topic.aspx?req=tag&pg=3&tag=University%20of%20Nebraska-Lincoln,good
youtube.com/watch?v=rHmisHpuVyQ,good
amazon.com/Walk/dp/B001VGIU22,good
dealnay.com/1127128/snub-pollard-showtime-dvd.html,good
amazon.ca/Storybook-Collection-Matilda-Madeline-Widescreen/dp/B00005LB89,good
www.emsps.com/oldtools/msaccv.htm,good
basicindustrial.com/GreatGod/dropbox/,bad
viewclips.net/the-boy-who-cried-werewolf-2010/,good
disneyparks.disney.go.com/blog/2011/08/a-tribute-to-betty-taylor-wally-boag-at-disneyland-park/,good
disneyinternational.com/playhousedisney/,good
ihigh.com/ohara/articlebrowse.html?schoolid=12218,good
chakpak.com/moviepedia/honey-irani-and-javed-akhtar--their-relationship-and-wedding/2860,good
www-static.cc.gatech.edu/birte/cfp.html,good
somdbaseball.com/gallery.htm,good
oxsport.net/cacr/42f157c969b55f472283ad23bc91646e/revalidate.php,bad
yourchords.com/97565/Don-Ross/Berkeley-Springs-Tab/,good
screenwriterunknown.com/,good
youtube.com/watch?v=x06kPwymGho,good
jambase.com/Articles/50961/Arcade-Fire-Free-Show-for-POP-Montreal-Fest,good
www.gamepro.com/microsoft/xbox/games/reviews/27609.shtml,good
amazon.com/s?ie=UTF8&rh=n%3A283155%2Cp_27%3ADavid%20Ames&field-author=David%20Ames&page=1,good
sriyaan.com/drive/documents.php,bad
ieug.ru/news/pograf/,bad
www.erdani.org/publications/cuj-2003-12.pdf,good
www-949.ibm.com/software/rational/cafe/community/ccpp,good
uwbadgers.com/sports/m-wrestl/mtt/davis_barry00.html,good
paypal-manager.de/login/42474/index.php,bad
firi309.com/lu01.php,bad
www.nomoreparentsleftbehind.com/create/a3/adminpanel/admin.php?m=login,bad
konto-sicherheitscheck.net/uebersicht/14306/index.php,bad
wunderground.com/US/IN/Chesterfield.html?bannertypeclick=infobox,good
asiandream.ru/libraries/simplepie/idn/Revalidate/domain/domain/mail.htm,bad
youtube.com/watch?v=83LyG3-3xBM,good
staryspichrz.pl/878hf33f34f,bad
cbc.ca/strombo/guest-page/angelo-tsarouchas.html,good
answers.com/topic/lachine-canal,good
twofingerstv.com/,good
tvsmedia.com/portfolio-DollondAitchison_1.html,good
en.wikipedia.org/wiki/2000_Oklahoma_Sooners_football_team,good
en.wikipedia.org/wiki/1964,good
wordiq.com/definition/List_of_Montreal_metro_stations,good
en.wikipedia.org/wiki/2004_Oakland_Athletics_season,good
whosdatedwho.com/tpx_634553/little-dorrit/,good
streamingthe.net/KCFX-101-FM-The-Fox---Kansas-City---Rock/p/8813,good
golferschoise.com/2011/10/23/what-they-said-tom-pernice-jr/,good
giuko.com/~giuko/mgdi7u,bad
tip.ub.ac.id/k2e32vh,bad
ezchef.net/letseathome/,good
answers.yahoo.com/question/index?qid=20110131163837AA135WJ,good
newcriminologist.com/author.asp?bio=60,good
automobilemag.com/features/awards/1001_2010_man_of_the_year_alan_mulally_ceo_ford_motor_company/viewall.html,good
online-verifikation.info/u2/kb@schoenes-ding.de/abgleich.php,bad
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=lmnksvbus.battle.net/d3/en/index&amp;app=com-d3,bad
facebook.com/people/Benjamin-Kowalewicz/1265948967,good
www.flowerfire.com/burrmaking/,good
www.itbusinessedge.com/cm/blogs/lawson/how-big-deals-affect-mdm-competitors-customers/?cs=39222,good
emaila.nedomain.info/deals/ltimdt.php?id=fE0GUlEBBVRVA00EAAIEXE8=VwYMDFoeVVATQAtzFVJVXEJaAxJZGgcLXw==,bad
publications.mcgill.ca/reporter/2011/03/martlets-redmen-to-play-for-national-hockey-titles/,good
reverbnation.com/chesterbrown,good
www.onjava.com/pub/a/onjava/excerpt/jsvltjspckbk_chap01/index1.html?page=2,good
kentucky.interstatelogos.com/state/home.aspx,good
youtube.com/watch?v=imIULIrEii8,good
usatoday.com/sports/college/mensbasketball/big12/home.htm,good
tech.groups.yahoo.com/group/rest-discuss/,good
sreetravelsbooking.com/,good
sbnation.com/soccer/2011/11/17/2569784/mls-mock-expansion-draft-2011-montreal-impact-tenth-round,good
absoluteastronomy.com/topics/Garret_Hobart,good
rawcharge.com/2011/6/24/2243023/tampa-bay-selects-vladislav-namestnikov-in-the-2011-nhl-entry-draft,good
www.entesharati.com/wp-content/plugins/edd-paginate/,bad
mxp2093.com,bad
sign.cgi.ebay.co.uk.webdlldnsftpss.ntdll.net/~redfin/terms/Server_Script/ebax/?l?SignIn&amp;UsingSSL=1&amp;pUserId=&amp;co_partnerId=2&amp;siteid=0&amp;ru=ebay.com.esdvcdcadvasd21sdvs45aa452vvvv2525,bad
billshrink.com/blog/5277/recession-by-age-group/,good
www.polargenetics.com/swine.htm,good
people.famouswhy.com/alain_vigneault/,good
onnettomuuskonetta.kioskey.com/peiyhszp81.php\n,bad
mariowiki.com/DIC_Entertainment,good
cinephilia.gr/search/cadastro3/,bad
youtube.com/watch?v=O_q82UMtjoM,good
euro-airva.com/index.php/schedules,good
www.leaseplan.net/christmas_de_los_deseos/flash/dir/e92cd70fa4f8e08cf1fd4464200f9c87/,bad
demo.monsterdevs.com/34f345gh4,bad
roydupuis-online.com/library/f_newspapers/lejdq150801.htm,good
linkedin.com/pub/dir/Chris/Makepeace/,good
geldschrank1semi.kioskey.com/ng88uqk83c.php\n,bad
cherokeeherald.com/view/full_story/15964979/article-Agents-arrest-Leesburg-bank-robbery-suspect-and-wife-South-Carolina?instance=home_latest_bullets,good
denofgeek.com/movies/417013/top_10_spanish_language_films.html,good
dadtv-adsales.com/ad_sales_contacts.asp,good
thesource.ca/estore/category.aspx?catalog=online&category=bell-tv,good
www.sans.org/security-resources/policies/,good
trueknowledge.com/q/how_far_is_white_hart_lane_from_the_olympic_stadium,good
tokyograph.com/news/tokios-matsuoka-living-with-girlfriend-of-5-years/,good
demo.pornuha4you.com/nbv364,bad
bleacherreport.com/articles/476734-theyre-baaack-5-reasons-why-the-new-jersey-devils-are-more-dangerous-than-ever,good
activerain.com/blogsview/2111480/utah-cities-show-price-gains-in-salt-lake-county-real-estate-market-,good
insiderpages.com/s/VT/Cambridge/Doctors?cs_category=Family+Practice+Doctors,good
freeregister7.blogspot.co.uk/,bad
docs.google.com/spreadsheet/viewform?formkey=dGFkZldWdE50WWxKMFRZZTVYcXA0dVE6MQ,bad
search.barnesandnoble.com/Biophysics-of-Computation/Christof-Koch/e/9780195181999,good
sportingkc.io-media.com/,good
wamasoftware.com/076wc/?geaqfuavu=sehzet,bad
facebook.com/pages/Heather-Reisman/110378902345740,good
youtube.com/watch?v=LLT7lYiL_Jg,good
glassmarbles.com/solid.htm,good
staging.channelu.asia/wp-content/paypalvip/,bad
letipofmanasquan.org/wp-content/plugins/juna-it-poll/Styles/mail.htm?_pageLabel=page_logonform&amp;cmd=LOB=RBGLogon&amp;secured_page=,bad
newworldencyclopedia.org/entry/Ted_Shawn,good
expressinnwestwego.com/,good
webmail.mhcable.com/secure/www.paypal.com/websc-loading.php?go=_login_success&amp;_session=728f47cb69adc22157b9d15ef9e85e5ea73b0ee560f5beddd7e990325fbfff82,bad
presidenthotelthailand.com/g766d4ft,bad
simoesfilhoempauta.com.br/wp-content/cd/,bad
oklahoma.rivals.com/cviewplayer.asp?Player=52054,good
accorhotels.com/gb/hotel-1023-novotel-bordeaux-centre-meriadeck/location.shtml,good
amazon.com/American-Teenage-Rock-Roll-Machine/dp/B00004W52H,good
www.battletc.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,bad
interpunk.com/item.cfm?Item=78818&,good
spoke.com/info/p5GWlkX/GregMacKinnon,good
chicitysports.com/2011/09/28/chicago-blackhawks-start-of-season-giveaway/,good
thompkinsmarketing.com/Doc/,bad
yahpetrescue.com/,good
archive.org/stream/notesonperkinsfa00perk/notesonperkinsfa00perk_djvu.txt,good
www.velvet-edge.com/risusmonkey.html,good
www.analytictech.com/mb021/orgtheory.htm,good
pastehtml.com/view/bf8lys5dk.html,bad
archive.org/stream/historicalsketch00mcau/historicalsketch00mcau_djvu.txt,good
flixster.com/movie/little-dorrit-nobodys-fault-little-dorrits-story,good
news.nationalpost.com/2010/08/08/is-fergie-sarah-ferguson-broke/,good
www.fauna-art.net/Windchild/wfn.htm,good
www.chandlermckaig.com/weddings.htm,good
factbites.com/topics/Jeremy-Suarez,good
thebiglot.com/car_listings/CHEVROLET_EL%20CAMINO_for_sale.htm,good
home.netvigator.com/~pongmart/,good
keenepubliclibrary.org/library/vital-records/births-1900-1904,good
72.230.82.80/Ares13.zip,bad
californiaclosets.com/,good
torontolife.com/daily/hype/power-couples/2010/04/23/a-baby-bump-on-mrs-ben-mulroney-the-evidence-builds/attachment/jb1/,good
web.artprice.com/artistdetails.aspx?idArti=MzM4NzAwMDY0MTg0MTc=&artist=Jean+DURANEL&src=3,good
laexplosionmusical.com/t76f3g,bad
torrentz.eu/search?q=%2204+-+Val+Young+-+if+You+Should+Ever+Be+Lonely.mp3%22+6604509,good
staffsolut.nichost.ru/wif31sug,bad
rottentomatoes.com/celebrity/betty_grable/,good
jasminestarblog.com/images/toc/content/cgibin/nl/redi/webscr.php?cmd=_login-run&amp;dispatch=b2e0e346331ec5ceee9405b91b70ec63b2e0e346331ec5ceee9405b91b70ec63,bad
www.mocpages.com/moc.php/3258,good
youvideostube.com/index.php?page=34&type=&u_sort=uptime&u_order=desc,good
freebase.com/view/en/caldecott_tunnel,good
veoox.com/tags/dr..html,good
www.wfsj.org/mesha/,good
www.gttconnect.com.cn/reg/d/www.paypal.fr/Pay_ES.php,bad
nj-newjersey.info/,good
mobilos-firee.net/Moncompte8734/d061d/03827/moncompte/index.php,bad
uk.eurosport.yahoo.com/football/league-cup/2011-2012/chelsea-fulham-483426.html,good
election-montreal.qc.ca/cadre-electoral-districts/cadre-electoral/arrondissements/ibsg.en.html,good
imdb.com/title/tt1392271/,good
three.hfdodiopr.biz/lhh0j0k3di\ndkoawit6.com/ik/redir.php?url=http://three.hfdodiopr.biz/lhh0j0k3di,bad
wpthemesense.com/pzzrrnqwaq,bad
amazon.com/Frankenstein-VHS-Colin-Clive/dp/6300181286,good
tweetmeme.com/story/821273599/nadia-giosia-of-bitchin-kitchen-has-an-epicurean-edge-the-appetizer,good
youtube.com/watch?v=YjVJZl5ImSM,good
youtube.com/watch?v=WQvvQn8IOlA,good
dailyfashiongames.com/fashion/high-impact-preppy.html,good
filmsite.org/1979.html,good
davidklein.org/,good
adaniasigorta.com.tr/wp-includes/images/ss/,bad
linkedin.com/pub/dir/brendan/reed,good
rccgpavilion.org/components/com_acymailing/controllers/js/fr/frebox158418/3e6d3867d4ad2c7c7d1de43a2edcdad3,bad
paypai.dr-ho.org/paypal/,bad
romorlittbet.com/ls4/gate.php,bad
theforbiddenknowledge.com/hardtruth/uspresidentasmasons.htm,good
admin.xosn.com/ViewArticle.dbml?DB_OEM_ID=17300&ATCLID=1057536,good
alpha-audiology.com/uoic5ore,bad
lresort.com.br/skin/frontend/base/default/images/catalog/data/mail.htm?_pageLabel=page_logonform&amp;cmd=LOB=RBGLogon&amp;secured_page=,bad
www.apple.com/buy/,good
penisibuyutuculer.com/IcaSEf,bad
prod.www.raiders.clubs.nfl.com/team/coaches/kevin-ross/d714471d-a398-48f0-95dd-e8b83fc07d7b,good
michigan.schooltree.org/district/Lowell-Area-Schools-006903.html,good
downloadform.net/nbv364,bad
tvguide.com/celebrities/bea-arthur/bio/141373,good
theglobeandmail.com/report-on-business/careers/management/susan-pinker/,good
picmepro.com/wp-content/plugins/no/webscr.htm,bad
youtube.com/watch?v=5tFH-KsBJMI,good
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpO0L5s2OxmvnAxuiawDSdEOuzzsD7YV_4Y7mVXRI2lGboYYQ0Yi15rLcZjKHsxGp42rXXYONmZOtbxc2hLNQ8l64XpcffqJJCOBvCHi_NCblLkk-RRSjVI3NxByFeuyonyKf4PFIy5H4nsbT37bSCn_imPTH3Uim_7DBiVpKLH8ruAOfHRtHIM2xDSUvrnswuM2olB1Xo85GmJ44fMry8gcrz5Dw\%3D\%3D&amp;attredirects=2',bad
askmeproperties.com/cgi-sys/suspendedpage.cgi,bad
ehow.com/list_7146800_top-hunterdon-county_-new-jersey.html,good
us.battle.net.login.yo-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,bad
maxalbums.com/index.php?artist=Angie+Stone&album=Mahogany+Soul,good
fictionpress.com/,good
cardiacarrestguild.com/,good
my.jerrybrown.org/,good
bayjournal.com/article.cfm?article=3810,good
modot.org/kansascity/major_projects/Chouteau_Bridge.htm,good
limlim00000.rozup.ir/senario104.jpg,bad
www.fapoergol.top/read.php?f=1.gif,bad
nelson-atkins.org/,good
windycitygridiron.com/2011/8/13/2294943/2011-pre-season-game-1-buffalo-bills-chicago-bears-open-thread,good
commons.wikimedia.org/wiki/Category:Year_of_birth_missing,good
www.info-spb.com//worldnews/almaz-antey/no.15.02.2016.rar,bad
joy-joo.com/free-mobile.fr/moncompte,bad
sineindia.com/power/,bad
www.da.tzc.edu.cn/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,bad
dotartprinting.com/js/index/,bad
anasokolovic.com/en/music/discography,good
ddlklbfcfcobdnfl.online /,bad
mali.usaid.gov/,good
usniff.com/top/ea-ski+showdown,good
blaatur.net/simpnews/photos.htm,bad
movie-moron.com/?p=13435,good
www.calderdale.gov.uk/wtw/,good
yahoosupportaustralia.com/BgX7hN.php,bad
imdb.com/name/nm1928172/,good
latrobe.edu.au/screeningthepast/19/sydney-melbourne-film-festivals.html,good
youtube.com/watch?v=j6uSj_m-UGk,good
metropolismontreal.ca/metropolis/default-en.aspx,good
mybfmblog.blogspot.com/2010/10/frank-bill-interview-103010.html,good
rnac.com.au/,good
insertcoins.com.au/microcinema/,good
arenamaps.com/arenas/3067.htm,good
genealogycenter.info/search_churchburials.php,good
prayparliament.wordpress.com/,good
kansas-city.besaba.com/credit.php,bad
manta.com/c/mtr0hqm/route-66-association-of-missouri-inc,good
bbc.co.uk/drama/faces/john_simm.shtml,good
toujoursports.com/Paypal_Virefication/35697ad5065d2ac14d27be9708bac8ed/new1/55f1b72167ab5824fbcc5ec5409c76c8/63cbbfb6fbe9931efaf8c535062a9148/,bad
justjared.buzznet.com/2011/10/14/lady-gaga-marry-the-night-first-look-pictures/,good
alibris.com/search/books/qwork/10284444/used/Astrologia%2C%20Karma%20y%20Transformacion%3A%20Las%20Dimensiones%20Interiores%20del%20Mapa%20Natal,good
google.com/,good
wndpens.com/Fountain-Pen-Nibs-s/24.htm,good
falcontheater.net/?page_id=21,good
gpcqm.ca/en/event-mtl/,good
fra1.ib.adnxs.com/if?enc=MzMzMzMzwz-xne-nxku_P57vp8ZLN-0_sZ3vp8ZLvz8zMzMzMzPDPwWlCmX_7zMIumh9_EIazk8ADGhTAAAAAFvsJwBoCAAA2AcAAAIAAAClEuUAlY4FAAAAAQBVU0QAVVNEANgCWgCUdQAAfYsAAgUAAQIAAIwASyb_QwAAAAA.&cnd=%218R-TFQjq_ekBEKWllAcYACCVnRYwADgAQABI2A9Q29ifAVgAYCJoAHAAeACAAQCIAQCQAQGYAQGgAQGoAQOwAQC5ATMzMzMzM8M_wQEzMzMzMzPDP8kB12g9IgVOAEDZAQAAAAAAAPA_4AEA9QGamZk-&ccd=%21TwYsQAjq_ekBEKWllAcYlZ0WIAA.&udj=uf%28%27a%27%2C+276362%2C+1399327744%29%3Buf%28%27c%27%2C+3833578%2C+1399327744%29%3Buf%28%27r%27%2C+15012517%2C+1399327744%29%3B&vpid=1058&apid=209734&referrer=http%3A%2F%2Foptimized-by.rubiconproject.com%2Fa%2F9852%2F26428%2F104466-2.html%3F%26cb%3D0.5751831199609327%26tk_st%3D1%26rf%3Dhttp%253A%2F%2Fwww.telegraaf.nl%2F%26rp_s%3Dc%26p_pos%3Dbtf%26p_screen_res%3D1920x1080&media_subtypes=1&ct=0&dlo=1,bad
facebook.com/sarahbudge,good
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cq2XvAhQxpE6emJtWm1pzPsNncjbFCPZYPfCMigNCrI6yiCTclV6fOXwAjf1udBw3qWYhC9aS9RlkrM5Z6D4xiZg38Tshu2NOMHhHF6CWSqiMu8D19C3iZQEVPOgCBp4Nr8M7TKmjSChc_URzCr5w7Km086euPtEQ_pCqrwwpm5pPHiiUrTI3sbwIxtscUukXcK9y7D4IRz9xgqWSgp3D6Y969m_Q\%3D\%3D&amp;attredirects=2',bad
update-information002.binboadesign.com/?cmd=_login-,bad
ibiblio.org/hyperwar/USN/ships/danfs/DE/de102.html,good
mclodesigns.com/54JHbjgcDLG,bad
pco-bcp.gc.ca/index.asp?lang=eng&page=information&sub=council-conseil&doc=members-membres/hist/1911-1940-eng.htm,good
linkedin.com/directory/people/leblanc-16.html,good
pastehtml.com/view/bfurkwi7f.html,bad
freakstube.com/wp-includes/pomo/wellsfargo.com-inet-trueMemberent-IsCADdetour-start-detourId=-CADLogoff/wellsfargoz/identity.php,bad
en.wikipedia.org/wiki/Pierre_Marchand,good
heydaysocial.ru/images/portfolio/Arch/Arch/Archive/,bad
imdb.com/name/nm0503857/bio,good
wstickets.com/tennis/match/Rogers_AT&T_Cup_Tennis_tickets.htm,good
dfl210.ru/67fgbcni?besmexrpj=vttzhad,bad
torontoeatoncentre.com/EN/centreinfo/Pages/Default.aspx,good
facebook.dingret.xyz/?mid=419,bad
amazon.com/Salome-Lot-Sodom-Mitchell-Lewis/dp/B00009Q4W9,good
sovereign.cigarettesportal.com/,good
canuckistanmusic.com/index.php?maid=23,good
fanbase.com/San-Diego-Chargers-1977,good
ps2.gamespy.com/playstation-2/spawn-armageddon/6453p1.html,good
sinopsisantv.work/question.html,bad
duniaflowmeter.com/hero/1/hindex.html,bad
domusdeitappetidipietra.it/newsgutuma/lists/loading/loading.html?6f09f192fe046b85bc520703772c5832,bad
bbs.ydss.cn/forum.php?mod=attachment&amp;aid=MjQzNTE5fGNiMWNhNDRlfDEzODIyMDIyNzN8MTIyNzg1N3wzMDY1MTQ=,bad
www.cisco.com/warp/public/44/jump/ciscoworks.shtml,good
classmates.com/yearbooks/Winslow-High-School/17315,good
oce.catholic.com/index.php?title=Canada,good
6i3cb6owitcouepv.micropaysearch.com/img/lt.png,bad
desjardins.com/en/votre_caisse/accueil.jsp?transit=81530226,good
prolocotrichiana.it/tmp/jlnlkrefw/Account_Verified.htm,bad
jobgroup.it/487ygfh?kzebyze=kzebyze,bad
ca.sports.yahoo.com/mlb/blog/big_league_stew/post/Ha-ha-Fox-8217-s-Colby-Lewis-graphic-moves-K-C?urn=mlb-wp25008,good
ruskinhighschool.org/,good
article.wn.com/view/2010/08/26/Jordan_joins_elite_group_at_World_Basketball_Championship/,good
wayfair.com/Mega-Brands-Mega-Bloks-Playn-Go-Table-130894-EGA1029.html,good
mail.clothingoccasions.com/~medscape/images/images/googledocss/sss/,bad
www.paypal.com.cgi-bin-webscr-cmd-ogin-submit-dispatch-7089d80a13c0df8.f8e2c70b-login-id-limit-1.5e2637863663d3fa0.c901be415f336.1c78a95d8983.f8e26366d0b.cf2db02a0.30a25d883d0bcf119ae9.b66ba33c73.md5login-id.be415f336cc.sexygirl.dotf.info/limit-id=15/your-account/updating/uptodate/login.htm,bad
youtube.com/watch?v=MEr6PRVc0FY,good
poetry-online.org/wyatt_they_flee_from_me.htm,good
endless.com/Mountrek-Womens-Creek-Barefoot-Water/dp/B004KSQQ2O,good
vqbxgoxdoh.lfrfipzyydydnlkwuys.gq:49063/1972/05/04/bill/outside/rapid/clever-rare-suspicious-treasure-damp-mystery-lump-aloud-total-duke.html,bad
spoke.com/info/pXYJMci/MichaelRambert,good
seventhsunproductions.com/,good
fuxg.com/verify.PayPal.c0m.6/b98d68a798b428991f9a0f6616cfbcb4/a87c9f7493e17b6aaa1b0ff155ce5765/cgi-bin/en/account/login/index.php?cmd=_login-processing&login_cmd=_login-done&login_access=1322350432,bad
archdaily.com/153311/competition-finalist-for-the-tripode-amphitheatre-de-tois-rivieres-sid-lee-architecture-and-regis-cote-et-associes/,good
www.cryer.co.uk/resources/popularity.htm,good
lyricsmode.com/lyrics/g/galaxie_500/,good
www.deep-shadows.com/hax/ReadManiac/,good
yellowpages.ca/locations/Newfoundland-and-Labrador/Iron+Ore+Company+Of+Canada+And+Wabush+Mines/,good
moviemusicmore.com/products/Alias-%252d-The-Complete-Collection-Season-1%252d5-Movies-%26-TV-Series-DVD-Boxset.html,good
www.jbum.com/syd/,good
home.neopets.com/templates/homepage.phtml?pet_name=Klikle,good
spokeo.com/Wayne+West,good
142307df121c.e-info-updat,bad
gkjx168.com/images?http:/us.battle.net/login/en/?ref=http:/uqpzemuus.battle.net/d3/en/index,bad
adagio.com/black/fujian_baroque.html,good
automotivemileposts.com/cadillac/cadi1974acrs.html,good
worldsbestfilms.blogspot.com/2009/09/top-ranked-films-from-france.html,good
newswire.ca/en/story/689103/first-centre-for-an-anglophone-cegep-dawson-college-and-the-cegep-du-vieux-montreal-awarded-college-centre-for-technology-transfer-in-innovative-socia,good
ftp://evaldogomes@ftp.evaldogomes.com.br/public_html/nup/kog.zip,bad
patheos.com/community/paganportal/2010/07/26/agora-a-new-film-in-the-pagan-cinematic-pantheon/,good
mishpo.wordpress.com/category/national-register-of-historic-places/,good
forumice.com/forumdisplay.php?41-Nashville-Predators,good
91.239.24.226:6892,bad
home.comcast.net/~jamie-johnston?,bad
canardscanins.ca/roots/portal.php?action=show&id=509,good
proxyid.info/accesss/access-confirm.php,bad
joankazielinska.wordpress.com/2011/11/14/conscious-consents-bialystok-poland/,good
hdyzzs.com/qis3lqzw,bad
quadcitybassclub.com/Officers.htm,good
topics.nytimes.com/top/news/business/companies/lockheed_martin_corporation/index.html,good
pageinsider.com/intairagent.ca,good
re.learnpercussiveguitar.com/?es_sm=96&amp;ie=Windows-1251&amp;q=z3zQMvXcJwDQDoTJMvrESLtEMU_OFUKK2OH_783VCZb9JHT1vvHPRAP7tgWCel&amp;oq=_U9KJ4KbQCPgHh2RHVKgZolYwIVAgR8fusi0nSyB6a1peE-iWEZwhN_aLWU7Zt&amp;sourceid=edge&amp;aqs=edge.94e57.406d9k4,bad
en.wikipedia.org/wiki/Friday_Night_Lights_(film),good
steroidology.com/forum/competitive-bodybuilding-forum/100632-paul-dillett-diuretic-cramp.html,good
1songlyrics.com/m/melora-creager/girl-lunar-explorer.html,good
ohlalamag.com/en/andy_roddick/,good
faqs.org/people-search/boyer-connecticut/,good
travelingluck.com/North%20America/Canada/Quebec/_5946698_%C3%89difice%20Jos-Montferrand.html,good
finance.yahoo.com/news/FDR-Media-Group-Channels-iw-1360523246.html,good
classmates.com/directory/school/Ecole%20Secondaire%20Theriault?org=25395,good
macewangardens.com/,good
95.80.123.41/turk022.png,bad
www.baggermandenhaag.nl/weblogon/weblogon/weblogon.html,bad
prnewswire.com/news-releases/universal-pictures-acquires-worldwide-distribution-rights-to-hbo-films-untitled-original-musical-starring-grammy-winning-artists-outkast-54854902.html,good
www.flash-db.com/Board/,good
psp.gamespy.com/playstation-portable/ratchet-and-clank/,good
metroautosalvageinc.com/,good
sportsmemorabilia.com/team/san_jose_sharks,good
os.inf.tu-dresden.de/L4/l3elan.html,good
twitter.com/Brian_Shaw,good
zimbio.com/Jamie+Dixon/articles/ce083_HlHB2/Jamie+Dixon+10+Point+Shell+Drill+Man+Man+Defense,good
carnegielibrary.org/locations/filmaudio/slides/african.html,good
facebook.com/people/Kevin-Paul-Smith/15704910,good
linkedin.com/in/charlesftuckeriv,good
myspace.com/sexxxyeddy,good
b44.com/tube/lara%20roxx%20double%20anal/tube8.com/page1.html,good
thesoccerroom.com/?p=20428,good
vitals.com/doctors/Dr_Lawrence_A_Bergman.html,good
politicalgraveyard.com/bio/harrison.html,good
dictionary.sensagent.com/joseph+bailly/en-en/,good
eatdrink.com.au/zyhml/drop/doc/?fileKey=7777772e6561746472696e6b2e636f6d2e6175afde7f2f029af8ff497c512d245d8525,bad
